beer_id,beer_name,beer_type,abv,avg_rating,avg_ibu,desc,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
1466,Sweet Child Of Vine,IPA - English,6.4,3.66,47.5,"Notes:Generous quantities of Simcoe and Glacier hops are added throughout the boil. Then, late in fermentation, we infuse the Sweet Child with another dose of Glaciers, imparting a bouquet of hop aroma that veritably bursts forth upon serving. 6.4% ABV69 IBUs15.8 Plato12.5 SRM	",11,33,8,46,43,26,3,32,79,9,67
1467,India Pale Ale,IPA - English,7.5,3.92,47.5,Notes:,16,42,9,62,70,55,1,73,99,11,84
1468,India Pale Ale,IPA - English,6.2,3.73,47.5,"Notes:Green Man India Pale Ale is delectably hoppy with a properly balanced body. Generous hop additions give it a wonderful bitterness and pleasant floral nose, while our combination of traditional British malts creates a rich, satisfying flavor and alluring copper color. This authentic English-style IPA is our flagship ale.	",20,35,5,74,15,27,0,30,115,6,50
1469,Hitachino Nest Japanese Classic Ale,IPA - English,7.0,3.81,47.5,Notes:Hitachino Japanese Classic Ale is brewed following the original India Pale Ale brought to Japan in the 19th century . It is slowly matured in Cedar casks which are commonly used in the brewing of traditional Japanese sake.	,18,48,16,64,70,73,0,105,103,27,77
1470,Cold Hop British-Style Ale,IPA - English,6.8,3.82,47.5,Notes:,24,60,15,98,90,78,6,98,138,8,98
1471,Shed IPA,IPA - English,6.0,3.62,47.5,"Notes:Named after one of the famous ’front four’ trails on Mt. Mansfield, this I.P.A. is brewed in the English tradition of pale ales shipped from Britain, around Africa, to India. Those ales contained extra hops and a higher alcohol percentage, which both served as natural preservatives. This ale holds true to those original, defining characteristics. Formerly known as ""National IPA"" at The Shed Restaurant & Brewery.	",23,31,12,59,38,49,3,58,95,5,50
1472,Bad Elf Winter's Ale,IPA - English,6.0,3.55,47.5,Notes:,24,34,12,64,43,40,1,46,114,25,70
1473,Naughty 90,IPA - English,8.0,3.97,47.5,"Notes:Our Naughty 90 Oaked IPA was inspired by ocean bound, oak barreled brews of the 1800’s. Packed with hops on a 90-minute schedule, uniquely malted, then aged on a bed of oak, this IPA delivers a taste that is both innovative and timeless.100+ IBU	",17,40,21,57,54,24,0,33,73,29,102
1474,ImPaled Ale,IPA - English,6.5,3.82,47.5,Notes:,33,51,17,79,67,58,0,63,102,3,83
1475,Day Of The Dead Beer (Cerveza De Los Muertos) Hop On Or Die DOA IPA,IPA - English,6.8,3.21,47.5,"Notes:An English style IPA, Hop on or Die, is heavy handed on the hoppy bitterness just enough to balance out the florals, resulting in a smooth copper toned beer.This isn’t an over-hopped West Coast style IPA hiding poor quality with a palate-wrecking quantity of hops, it is smooth, delicate and well balanced.	",11,36,15,95,47,21,3,27,122,8,70
1476,Newcastle Winter IPA,IPA - English,5.2,3.2,47.5,Notes:,16,44,8,72,71,22,0,25,93,10,89
1477,India Pale Ale,IPA - English,5.5,3.4,47.5,"Notes:This ale is traditionally highly hopped and robust to survive the long voyage to the Indian sub-continent. The result is a full-bodied Pale Ale with a zesty character. Dark golden in colour, pleasing toffee aromas, and distinctive floral citrus flavours.	",11,38,12,73,42,38,0,32,108,12,69
1478,Kennebunkport IPA,IPA - English,6.2,2.84,47.5,Notes:,8,23,11,43,34,16,1,16,62,2,36
1479,Toasted Oak IPA,IPA - English,5.6,3.5,47.5,Notes:,20,28,8,55,31,24,0,38,70,24,36
1480,Hopnotic India Pale Ale,IPA - English,6.5,3.32,47.5,Notes:,23,56,10,96,50,68,4,91,131,10,60
1481,Fuller's India Pale Ale,IPA - English,4.9,3.9,47.5,Notes:,10,31,8,57,28,34,0,33,89,6,53
1482,El Guapo Agave IPA,IPA - English,7.5,3.79,47.5,Notes:70 IBU	,17,23,18,30,29,28,0,31,46,5,24
1483,Blitzkrieg Hops,IPA - English,9.0,3.9,47.5,"Notes:With the amount of IPAs brewed here in the States you’d think that there’s only one way to skin a cat. While the West Coast style has long dominated the style, there’s a world of IPAs you should explore, and Blitzkrieg Hops DIPA wouldn’t be a bad start. Blitzkrieg is a big, 9% ABV, juicy, earthy hopped English-style double IPA brewed entirely with English malts, hops, and fermented with an English ale yeast strain. Brewed with Maris Otter pale malt, and hopped with Admiral, Pilgrim, Phoenix, and Target hops; all big, juicy, high alpha English hops that we thought needed a lil’ love, each of which is over 10% alpha acid. Blitzkrieg Hops DIPA is our homage to the birthplace of the IPA as well as the band that inspired its name.OG – 1.075FG – 1.010IBU – 98.0SRM – 7.2Base Malt – Maris Otter	",11,28,20,70,37,51,0,72,89,15,53
1484,Worthington's White Shield,IPA - English,5.6,3.74,47.5,Notes:,25,44,10,58,48,46,1,46,96,17,82
1485,Old East India Pale Ale,IPA - English,6.2,3.4,47.5,"Notes:Fashioned after the famous ales from Burton-On-Trent which took on such bold character after surviving the long, rolling voyage from London to Calcutta in the days of the Empire. This is an amber colored masterpiece in the world of beer styles.	",16,39,5,79,56,32,0,36,107,6,69
1486,Duke Of Wellington India Pale Ale,IPA - English,5.2,3.3,47.5,Notes:The copper color of this India Pale Ale hints at the strong malt character needed to support the huge hoppy flavors and defining bitterness of this classic beer.	,6,27,7,64,30,35,1,37,88,4,51
1487,Deuchars IPA,IPA - English,4.4,3.75,47.5,Notes:4.4% ABV in bottles and 3.8% in cask.	,27,53,5,57,20,29,1,31,90,18,59
1488,Southampton Burton IPA,IPA - English,6.5,3.52,47.5,Notes:,20,33,18,89,77,61,0,67,127,7,100
1489,Greene King IPA,IPA - English,3.6,3.14,47.5,Notes:,15,52,5,52,20,12,0,11,63,19,37
1490,Gatecrasher,IPA - English,6.6,3.89,47.5,Notes:,24,43,2,72,57,70,0,85,103,4,76
1491,Flagship IPA,IPA - English,5.9,3.55,47.5,"Notes:This India Pale Ale is an oldie but goodie. Floral and piney hops rise from a crisp nose, with strong notes of caramunich and caramel malts. The perfect pairing for any meal!87 IBU	",16,44,7,78,37,31,3,35,117,5,80
1492,Red Betty IPACentral City Brewers + Distillers,IPA - English,6.5,3.8,47.5,Notes:,26,44,6,92,61,60,1,73,126,10,80
1493,Hops & Robbers,IPA - English,5.7,3.51,47.5,"Notes:Hops and Robbers was formulated with two great friends who share a passion for Craft beer, conversation, stealth missions (Finding great beer on tap) and travel. Nathan and Claude have always been looking for the next big score for IPA’s, so we decided to produce our own beer for the local market that had a great balance, aroma and 50 IBU’s!This is golden IPA with an exceptionally rich and complex character. Fruity aromas of lemon with hints of pineapple combine crisply with toasty caramel flavours and a tasty malt backbone. Dry hopping with cascade hops ensures more hop aromatics are retained in the finished beer. Made with pride and panache, Double Trouble Brewing’s flagship brand Hops & Robbers is refreshingly delicious.	",14,28,6,71,38,48,0,59,90,3,53
1494,St-Ambroise India Pale Ale,IPA - English,6.2,3.67,47.5,"Notes:McAuslan presents its New World take on the classic IPAs of the 19th-century England. In those days, the beers was brewed extra-strong and generously hopped to help it survive the long journey to India. Inspired by that history and today’s blod American IPAs, we’ve married Cascade and Chinook hops with a subtle blend of malts -anyone who appreciates strong ale will love it. Hop bitterness and malt smoothness: it’s a journey your taste buds will enjoy time and again.	",24,37,21,107,51,77,1,85,171,14,92
1495,Proper Job,IPA - English,5.5,3.84,47.5,"Notes:An award-winning modern India Pale Ale, packed full of citrus, pineapple and grapefruit resinous flavours with a fine crisp bitter finish. On cask at 4.5%, bottled and canned at 5.5%, on keg at 4.5% and exported in keg at 5.5%.	",25,40,3,59,27,43,0,53,83,12,33
1496,Dead Elephant,IPA - English,6.5,3.58,47.5,"Notes:Dead Elephant is a full bodied golden pale ale that pours with a linen white medium density head leaving spider web lace on the glass. On the palate, the flavour is sweet and fruity malts up front (apricot, mango) with a bit of candy, and slight grassy notes that fall away to reveal a hint of biscuit with rather pleasant grapefruit and perfume undertones. To the nose, there is a mild malt aroma that accentuates the robust floral bouquet derived from the hops.	",22,34,12,63,62,57,0,75,90,8,63
1497,Dead Horse IPA,IPA - English,5.7,3.69,47.5,Notes:,13,57,26,77,44,44,2,50,107,7,86
1498,Trinity IPA,IPA - English,7.0,3.61,47.5,Notes:,30,42,8,106,42,44,4,51,172,8,82
1499,Old Empire,IPA - English,5.7,3.41,47.5,"Notes:Crafted to produce an authentic re-creation of an IPA. With its pale appearance, strong hoppy taste and higher alcoholic strength it comprises all the genuine characteristics of a true India Pale Ale, which were necessary to survive the three month long journey from Burton to Bombay - 5.7% abv.	",22,43,16,70,29,38,0,36,92,8,56
1500,India Pale Ale,IPA - English,5.5,3.7,47.5,Notes:,20,34,5,80,48,54,0,58,97,8,61
1501,90 Minute IPA,IPA - Imperial,9.0,4.3,82.5,"Notes:Esquire Magazine calls our 90 Minute IPA ""perhaps the best IPA in America."" An imperial IPA best savored from a snifter, 90 Minute has a great malt backbone that stands up to the extreme hopping rate.90 Minute IPA was the first beer we continuously hopped, allowing for a pungent -- but not crushing -- hop flavor.90 IBU	",3,15,13,44,40,31,1,36,56,5,42
1502,Pliny The Elder,IPA - Imperial,8.0,4.69,82.5,"Notes:Pliny the Elder is brewed with Amarillo, Centennial, CTZ, and Simcoe hops. It is well-balanced with malt, hops, and alcohol, slightly bitter with a fresh hop aroma of floral, citrus, and pine. Best enjoyed FRESH! That is why we make it in such limited supply. Actual bottling date is printed on each bottle!	",26,29,9,58,51,49,0,80,85,1,32
1503,Hopslam Ale,IPA - Imperial,10.0,4.49,82.5,"Notes:Starting with six different hop varietals added to the brew kettle & culminating with a massive dry-hop addition of Simcoe hops, Bell's Hopslam Ale possesses the most complex hopping schedule in the Bell's repertoire. Selected specifically because of their aromatic qualities, these Pacific Northwest varieties contribute a pungent blend of grapefruit, stone fruit, and floral notes. A generous malt bill and a solid dollop of honey provide just enough body to keep the balance in check, resulting in a remarkably drinkable rendition of the Double India Pale Ale style.	",12,31,23,48,76,57,0,75,77,0,45
1504,Enjoy By IPA,IPA - Imperial,9.4,4.44,82.5,"Notes:Listing for all Stone Enjoy By xx.xx.xx IPA beers.http://www.stonebrewing.com/enjoyby/You have in your hands a devastatingly fresh double IPA. While freshness is a key component of many beers - especially big, citrusy, floral IPAs - we've taken it further, a lot further, in this IPA. You see, we specifically brewed it NOT to last. We've not only gone to extensive lengths to ensure that you're getting this beer in your hands within an extraordinarily short window, we made sure that the Enjoy By date isn't randomly etched in tiny text somewhere on the label, to be overlooked by all but the most attentive of retailers and consumers. Instead, we've sent a clear message with the name of the beer itself that there is no better time than right now to enjoy this IPA.	",20,41,29,72,48,67,2,94,108,6,34
1505,Lagunitas Sucks,IPA - Imperial,7.85,4.35,82.5,"Notes:This sad holiday season we didn’t have the brewing capacity to make our favorite seasonal brew, the widely feared BrownShugga’ Ale. You see we had a couple of really good years (thank you very much) and so heading into this season while we are awaiting the January delivery of a new brewhouse we are jammin’ along brewing 80 barrels of IPA and PILS and such every 3 hours. A couple of months back we realized that since we can only brew a mere 60 barrels of Shugga’ every 5 hours, that we were seriously screwed. For every case of Shugga’ brewed, we’d short 3 cases of our favorite daily beers. It’s a drag. This year, we brewed something that we think is also cool and brews more like our daily brews. The new brewhouse will help insure this kind of failure never happens again. It’s a mess that we can not brew our BrownShugga’ this year and we suck for not doing it. There is nothing cool about screwing this up this badly and we know it. Maybe we can sue our own sorry selves. There is no joy in our hearts this holiday and the best we can hope for is a quick and merciful end. F*@& us. This totally blows. Whatever. We freaking munch moldy donkey butt and we just want it to be all over... So this substitute beer is a ‘Cereal Medley’ of Barley, Rye, Wheat, and Oats…. Full of complexishness from the 4 grains, and weighing in at 7.85% abv, Then joyously dry-hopped for that big aroma and resinous hop flavor.	",10,34,10,48,53,43,0,56,62,8,39
1506,120 Minute IPA,IPA - Imperial,18.0,4.18,82.5,"Notes:Too extreme to be called beer? 120 Minute IPA is brewed to a colossal 45-degree plato, boiled for a full two hours while being continuously hopped with high-alpha American hops, then dry-hopped daily in the fermenter for a month and aged for another month on whole-leaf hops!120 IBUABV varies from 15-20%.	",9,43,50,55,89,42,3,58,63,18,60
1507,West Coast IPA,IPA - Imperial,8.1,4.24,82.5,"Notes:As craft beer pioneers, we embarked on an expedition to brew the benchmark West Coast IPA. We ventured into the unknown and struck gold, discovering a tantalizing menagerie of hops. Simcoe for tropical and grapefruit zest, Columbus for hop pungency, Centennial for pine notes, Citra for citrus zest and Cascade for floral aroma are layered throughout the brewing process. West Coast IPA® exemplifies the Green Flash spirit of adventure and discovery.95 IBUPrior to 2014 7.3% ABV2014 and later 8.1% ABV	",19,31,14,97,44,65,0,76,139,9,45
1508,Hop Stoopid,IPA - Imperial,8.0,4.21,82.5,"Notes:Clean this mess up or else we'll all end up in jail...those test tubes and the scale...just get 'em all outta here..."" He was referring to the complex super-critical-CO2 hop extraction equipment set up on the table in the lab across from the brewhouse. Hop extracts are for the BIG brewers, he thought - suitable only for crummy sub-standard and barely-passable industrial lagers, not the subtle and elegant craft beer made here. But wrong he was. The New Brewer does not eschew any possible inputs. In this case the mountain of extracts will replace the mountain of hop vegetative material in the kettle thus creating cleaner hop flavors and preventing the otherwise spinach-like mess of a kettle full of super-hopped wort from clogging up a pump or worse. The sensuous honey-like amber ooze was administered intravenously to the wort kettle and the sacrament was complete. Another kettle of Hop Stoopid is once again raised up and fermented on high.	",28,30,15,84,42,43,0,56,98,2,36
1509,Double Jack,IPA - Imperial,9.5,4.35,82.5,"Notes:A dangerously drinkable Double IPA. Double Jack opens up with bright grapefruit and tangerine American hop aromas. Beautifully crafted undertones of stone fruit are revealed upon first sip, followed by the essence of blue basil and pine. A sturdy pale and crystal malt backbone brings balance to high hop intensity. Complex and aggressively hopped, and flawlessly balanced.	",22,38,21,53,76,77,0,118,78,3,61
1510,DirtWolf,IPA - Imperial,8.7,4.3,82.5,"Notes:HOPS: Citra, Chinook, Mosaic, SimcoeMALTS: Pilsner, Ligh Caramel Malt, DextroseFlavor: Citrus, pine, resin, tropical fruit, loaded hop nose from heavy Mosaic and Simcoe dry-hopping. Full bodied with hop bitterness and resinous hop flavor. Leaves a lasting impression. Citra: heavy citrus aroma, fruity flavor; Chinook: grapefruit, resinous pine; Simcoe: dry, piney; and Mosaic: earthy and mildly floral, with notes of sweet citrus and spice.	",21,40,12,97,45,74,0,87,132,5,26
